evid,orid,magid,magnitude,magtype,uncertainty,nsta,nobs,lat,lon,depth,datetime,erhor,erlat,erlon,sdep,gap,quality,ndef,nbs,nbfm,fdepth,fepi
61126736,2356843,2487838,2.28,l,0.225,11,26,47.6146667,-123.351,41.319,1455921454.4899998,0.54,,,0.95,59,1,25,9,13,n,n
61127281,2356943,2487973,2.17,l,0.123,14,30,47.7731667,-122.8885,18.98,1456134975.4099998,0.45,,,0.71,79,1,35,13,18,n,n
61142547,2469488,2490518,1.09,l,0.105,6,7,48.3616667,-122.8091667,-0.47,1463963217.4899998,2.9,,,8.7,110,0.5,12,4,4,n,n
61440411,3078543,2978888,1.24,l,0.13,6,10,48.3586667,-122.818,48.87,1540364636.3400002,0.51,,,1.59,95,1,15,3,6,n,n
61434007,3080843,2981288,1.26,l,0.149,4,6,47.9223333,-124.3055,-0.4,1540675191.25,2.78,,,4.28,172,0.5,14,5,4,n,n
61201922,2598153,2399308,1.33,l,0.113,6,11,47.448,-122.7196667,10.07,1475552457.5900002,1.33,,,0.92,223,0.8,12,5,7,n,n
61072261,2608043,2480498,0.65,l,0.067,9,12,46.4973333,-122.3345,15.65,1440718710.63,0.73,,,1.12,219,1,15,6,5,n,n
61072401,2607743,2480518,1.46,l,0.143,10,18,47.403,-122.6571667,26.07,1440765173.4300003,1.02,,,0.75,113,0.8,19,6,10,n,n
61073091,2191743,2480533,1.08,l,0.29,3,4,47.5065,-122.8416667,23.31,1440925519.3499985,1.66,,,0.81,274,0.8,7,3,1,n,n
61142777,2470243,2490558,1.99,l,0.179,29,47,46.7941667,-122.823,52.39,1464021383.4699974,0.5,,,1,50,1,45,16,20,n,n
61127787,2427778,2488143,1,l,0.058,8,12,46.1503333,-122.654,14.25,1460975583.7799988,0.75,,,0.94,146,1,18,6,8,n,n
61127827,2427758,2488153,1.42,l,0.11,6,10,48.9065,-122.1963333,3.51,1460987009.61,0.5,,,12.19,128,0.5,11,4,5,y,n
61324427,2784648,2690188,1.17,l,0.134,4,5,48.5285,-122.0641667,0.8,1509499479.67,0.84,,,1.64,103,1,9,3,0,n,n
61127937,2428153,2488193,2.29,l,0.185,18,38,47.384,-122.6266667,27.28,1461014317.63,0.33,,,0.76,75,1,34,13,13,n,n
61128057,2428788,2488243,1.02,l,0.137,4,6,48.9745,-122.1795,4.33,1461038994.1099987,1.51,,,2.78,265,0.5,8,3,2,n,n
61266282,2719263,2621428,0.96,l,0.222,4,5,47.615,-122.529,15.08,1494743625.4400005,0.75,,,0.92,156,1,13,6,5,n,n
61266287,2719268,2621438,0.83,l,0.177,6,9,46.2886667,-122.0565,10.49,1494744253.5299988,0.61,,,1.02,122,1,14,6,4,n,n
61101986,2253453,2483673,0.92,l,0.176,16,24,46.2593333,-122.0608333,11.26,1446723894.2999992,0.32,,,0.66,69,1,33,10,14,n,n
61129012,2433158,2488353,1.23,l,0.164,8,10,45.5395,-122.6743333,11.55,1461218458.079998,0.47,,,2.04,123,0.8,18,8,6,n,n
61129027,2433163,2488358,0.96,l,0.123,7,11,46.481,-122.3913333,19.86,1461227393.5900002,0.38,,,0.69,155,1,18,8,6,n,n
61105997,2333743,2486263,0.34,l,0.088,3,4,46.3138333,-122.319,14.52,1454395502.1399994,0.87,,,0.68,147,1,9,5,4,n,n
61101996,2253343,1996988,2.12,l,0.268,10,19,48.6398333,-125.0626667,25.49,1446728080.4099998,1.41,,,2.37,174,0.8,17,7,9,n,n
61106592,2335943,2486343,1.23,l,0.081,3,6,47.7828333,-122.8598333,19.27,1454536605.1800003,0.96,,,1.33,298,1,9,4,4,n,n
61325292,2785073,2690728,0.53,l,0.156,14,19,46.248,-122.0643333,9.54,1509729166.0100002,0.5,,,0.63,87,1,29,10,11,n,n
61106652,2337843,2486368,2.02,l,0.187,14,29,47.7781667,-122.8558333,18.1,1454548415.0999994,0.38,,,0.57,71,1,23,8,14,n,n
61348891,2785683,2691328,1.58,l,0.148,9,15,48.132,-123.902,3.64,1509772640.1499977,0.89,,,14.94,53,0.5,22,6,10,n,n
61106702,2336743,2486408,1.35,l,0.2,4,9,47.7891667,-122.848,18.37,1454561294.289997,0.78,,,0.76,230,1,10,4,6,n,n
61325312,2785678,2691318,1.93,l,0.131,22,36,45.6463333,-122.758,19.2,1509731257.8099995,0.24,,,0.34,78,1,38,12,13,n,n
61107202,2338343,2486448,0.96,l,0.116,5,8,47.778,-122.877,18.06,1454674100.869999,0.67,,,0.63,198,1,10,5,3,n,n
61325397,2785078,2690738,1.96,l,0.133,12,18,48.3096667,-122.1025,10.51,1509744308.3199997,0.34,,,1.26,52,1,21,5,9,n,n
61297642,2759553,2663108,0.8,l,0.124,5,5,48.2008333,-122.2383333,3.26,1503476094.209999,0.67,,,2.94,153,0.5,10,3,4,n,n
61206116,2575053,2495153,1.08,l,0.141,7,9,48.7631667,-122.294,6.6,1473423151.7599998,0.69,,,2.76,123,0.5,9,0,5,n,n
61206946,2576293,2495193,0.8,l,0.102,3,5,47.6256667,-122.71,26.94,1473566928.7299995,2.76,,,31.61,277,0.5,6,3,2,y,n
61169012,2521748,2283588,0.08,d,0.148,3,3,47.612,-122.9858333,17.62,1468990217.0699997,1.04,,,0.89,195,0.8,6,3,2,n,n
61207251,2575853,2495223,0.97,l,0.124,8,12,46.0336667,-122.4018333,16.69,1473668815.1099987,0.53,,,1.07,94,1,21,9,10,n,n
61207296,2575848,2495228,1.47,l,0.169,9,15,46.1611667,-123.1076667,22.57,1473677889.7599983,0.74,,,0.67,115,1,16,6,6,n,n
61163402,2509943,2491748,1.81,l,0.075,7,14,47.7196667,-122.8636667,51,1467939875.7299995,1.38,,,0.73,181,0.8,15,4,10,n,n
60132108,2684973,2584548,1.66,l,0.117,5,6,48.6076667,-123.0626667,12.71,1485779222.2299995,0.66,,,1.7,129,1,6,4,1,n,n
61163497,2510443,2491758,1.28,l,0.143,7,8,45.6346667,-122.7413333,16.51,1467955905.7199993,0.37,,,0.57,73,1,20,8,6,n,n
61168367,2521048,2492428,1.48,l,0.158,14,26,47.7715,-122.5686667,22.7,1468903262.0299988,0.51,,,0.91,69,1,28,12,8,n,n
61315271,2757458,2660818,1.07,l,0.031,5,6,45.4653333,-122.6373333,2.24,1502974605.0200005,0.76,,,1.21,160,1,16,6,4,n,n
61064862,2585853,2479708,0.53,l,0.034,3,4,47.5236667,-122.9586667,17.01,1442117352.7399979,1.78,,,1.33,255,0.8,8,4,4,n,n
61248691,2686763,2586713,0.13,d,0.097,2,2,48.6323333,-123.085,2.76,1486395823.4499989,1.49,,,2.49,124,0.8,8,4,3,n,n
61065067,2584283,2479768,0.89,l,0.026,3,5,47.5901667,-122.8485,20.6,1442221653.12,1.24,,,0.69,168,0.8,8,3,3,n,n
61315386,2757473,2660848,1.4,l,0.183,13,21,47.2691667,-122.7021667,22.43,1502982602.329998,0.48,,,1,111,1,22,8,7,n,n
61224776,2619743,2419788,0.94,l,0.091,5,11,47.7628333,-122.7263333,18.75,1477167652.9300003,1.22,,,1.69,235,0.8,10,4,4,n,n
61250056,2688378,2588543,0.93,l,0.039,6,9,47.1796667,-122.2026667,15.48,1487046999.8199997,0.62,,,0.78,186,1,14,3,6,n,n
61225191,2621143,2421088,1.41,l,0.091,11,20,47.8245,-122.336,20.02,1477416560.6800003,0.46,,,1.02,91,1,18,6,7,n,n
61068862,2203148,2480228,1.11,l,0.127,7,11,46.21,-122.8651667,28.53,1442926766.4,3.39,,,5.15,118,0.5,17,6,8,n,n
61068872,2203143,2480233,0.89,l,0.154,8,13,45.9585,-122.5956667,14.36,1442930281.619999,0.39,,,0.87,194,1,17,7,6,n,n
61250091,2688463,2588728,1.6,l,0.106,9,13,45.631,-122.8775,10.57,1487068280.6399994,0.74,,,20.1,87,0.5,22,8,9,y,n
61083886,2566843,2482083,2.36,l,0.077,11,23,47.6001667,-123.2871667,43.65,1443134378.7599993,0.57,,,0.77,66,1,25,9,15,n,n
61250096,2688343,2588488,0.78,l,0.168,3,6,47.5686667,-122.7626667,19.59,1487070203.8400002,1.1,,,0.73,242,0.8,8,4,3,n,n
61295212,2758393,2661778,1.72,l,0.116,10,20,48.2926667,-123.4515,20.62,1503087605.2000008,0.56,,,1.14,48,1,24,7,12,n,n
61208866,2579348,2495413,1.08,l,0.121,5,10,47.5218333,-123.223,13.48,1473966466.0499992,0.52,,,2.27,87,0.8,13,5,3,n,n
61082991,2203748,1945898,1.2,l,0.122,2,4,48.795,-123.487,19.66,1442947855.459999,0.9,,,0.61,177,1,11,4,4,n,n
61321562,2782458,2687518,0.71,l,0.163,6,10,46.0661667,-122.1003333,5.7,1508957524.290001,0.63,,,1.98,207,1,11,5,4,n,n
61321607,2782463,2687528,1.14,l,0.16,5,7,47.922,-122.176,3.68,1508965966.2700005,0.35,,,10.28,141,0.5,9,3,2,y,n
61321967,2782998,2688193,1.21,l,0.249,9,17,47.0573333,-122.1878333,12.25,1509031812.3600006,0.84,,,1.67,61,1,16,9,4,n,n
61315196,2757548,2660998,1.46,l,0.237,9,19,47.5915,-122.596,24.91,1502962789.7600002,0.55,,,0.64,59,1,22,7,7,n,n
61395377,2959143,2862588,0.66,l,0.179,11,18,46.0595,-122.4538333,17.12,1531327194.9799995,0.79,,,0.94,208,1,18,7,7,n,n
61147491,2441743,2491133,0.99,l,0.217,10,15,47.179,-122.1963333,15.41,1461884345.540001,0.28,,,0.5,74,1,26,10,13,n,n
61426981,3028943,2932388,1.51,l,0.159,11,20,47.269,-122.9053333,22.93,1536503808.9899998,0.6,,,1.96,72,1,26,7,14,n,n
61118016,2309653,2484738,1.66,l,0.131,8,20,47.7195,-122.6081667,21.24,1452444535.209999,0.6,,,1.23,80,1,20,6,13,n,n
61118276,2309648,2484753,0.93,l,0.047,7,12,47.3863333,-122.0716667,2.69,1452497434.5900002,0.77,,,3.18,88,0.5,14,5,5,n,n
61147756,2441768,2491158,1.4,l,0.11,8,10,48.0903333,-122.6628333,50.15,1461922070.4899998,0.85,,,1.89,82,1,24,9,9,n,n
61422697,3047343,2949988,0.98,l,0.13,6,11,48.6113333,-123.1091667,14.17,1537864865.4500008,0.73,,,1.88,54,1,22,7,8,n,n
61343501,2781548,2686498,1.65,l,0.05,4,10,47.7158333,-122.5778333,17.07,1508455043.5200005,1.56,,,3.45,269,0.5,10,5,4,n,n
61422702,3047243,2949888,1.64,l,0.127,9,19,48.6076667,-123.1265,15.84,1537864915.5499992,0.46,,,0.7,88,1,29,7,15,n,n
61427126,3027743,2931188,1.26,l,0.22,7,12,48.658,-123.2878333,21.81,1536539005.6800003,0.64,,,1.05,65,1,19,8,8,n,n
61343931,2781863,2686828,0.73,l,0.062,6,10,46.1141667,-122.105,7.5,1508618750.4399986,0.38,,,0.64,204,1,10,4,4,n,n
61118511,2310948,2484763,0.84,l,0.102,3,5,47.6103333,-122.9701667,16.76,1452576041.7699995,0.65,,,1.18,115,1,8,5,2,n,n
61434352,3083203,2983898,1.3800000000000001,l,0.15730712701403848,16,23,46.47366666666667,-122.4185,14.26,1540808691.83,0.42,,,1,106,1,29,7,16,n,n
61379602,2914048,2818088,1.18,l,0.153,7,11,47.9015,-122.3935,27.72,1527576052.6299992,0.63,,,1.14,98,1,13,4,2,n,n
61379612,2914043,2818398,1.38,l,0.111,4,10,47.4773333,-123.0766667,4.81,1527593864.5200005,1.13,,,16.47,201,0.5,9,4,2,y,n
61106677,2336943,2486388,1.33,l,0.098,4,9,47.7796667,-122.868,17.9,1454559307.079998,0.82,,,0.82,206,1,11,5,5,n,n
61157792,2496063,2491458,0.63,l,0.101,7,7,46.256,-122.0665,11.33,1466783466.4399986,0.53,,,0.99,221,1,16,6,6,n,n
61157852,2496143,2257888,0.04,d,0.159,5,5,46.2488333,-122.0465,8.54,1466791883.039997,1.03,,,0.35,281,0.8,9,5,3,n,n
61106692,2337243,2486403,1.66,l,0.077,4,10,47.7831667,-122.8565,18.47,1454560606.2299995,0.77,,,0.87,218,1,11,5,6,n,n
61434447,3083328,2984103,1.74,l,0.21544431815565912,14,27,47.6915,-122.60866666666666,23.46,1540868699.1800003,0.38,,,0.84,59,1,33,11,13,n,n
61106712,2336748,2486418,1.32,l,0.02,3,7,47.7835,-122.8581667,18.37,1454564146.789999,0.75,,,0.98,218,1,11,5,6,n,n
61107072,2337743,2486438,0.92,l,0.053,6,8,46.4083333,-122.3745,14,1454596628.3499985,1.1,,,1.23,279,0.8,10,5,4,n,n
61107362,2340148,2486473,1.66,l,0.148,7,12,48.1573333,-122.5651667,25.41,1454738347.6699982,1,,,1.87,89,0.8,19,8,5,n,n
61177116,2508063,2270128,0.42,d,0.052,4,4,47.802,-122.8163333,14.79,1467618180.7700005,1.16,,,1.67,303,0.8,7,3,3,n,n
61107367,2340243,2486478,1.06,l,0.133,9,12,46.2975,-122.3383333,9.25,1454756280.2299995,0.36,,,0.64,86,1,19,8,7,n,n
61108012,2343643,2486608,2.03,l,0.156,12,25,47.7781667,-122.5035,27.47,1455117038.0500002,0.51,,,0.71,58,1,32,13,12,n,n
61168262,2520953,2492403,1.32,l,0.149,13,23,47.4263333,-122.0995,20.35,1468880522.0299988,0.37,,,0.86,109,1,19,6,8,n,n
61125066,2349353,2487678,1.99,l,0.197,3,4,47.9921667,-124.5408333,24.579,1455359330.9799995,1.84,,,1.68,149,0.8,7,2,4,n,n
61207536,2576453,2495248,1.4,l,0.112,5,9,43.4411667,-123.5655,20.54,1473721512.7599983,0.76,,,1.15,245,1,10,4,4,n,n
61208016,2578478,2495313,0.93,l,0.223,3,5,47.7915,-122.8106667,19.78,1473810024.9399986,1.15,,,1.05,248,0.8,8,4,4,n,n
61208036,2578448,2495318,0.88,l,0.289,4,6,47.797,-122.8056667,20.53,1473812725.8999977,0.9,,,0.67,254,1,9,4,5,n,n
61208281,2578343,2495358,1.58,l,0.141,7,15,47.4401667,-122.6506667,16.78,1473870156.4499998,0.56,,,0.76,122,1,18,7,10,n,n
61193396,2556343,2494448,0.3,l,0.224,4,6,46.16,-122.374,12.81,1471062149.8899999,0.43,,,0.5,269,1,15,7,5,n,n
61172322,2526978,2493068,1.33,l,0.155,13,18,46.433,-122.3106667,8.82,1469638884.7599983,0.41,,,0.38,125,1,29,12,11,n,n
60127708,2527048,2485938,1.01,l,0.02,4,5,47.8658333,-122.551,4.69,1469175093.1999998,1.15,,,16.43,277,0.5,9,4,2,y,n
61173457,2533453,2493243,1.32,l,0.172,8,12,47.2858333,-122.2896667,18.3,1469869053.6499996,0.38,,,1.17,129,1,20,9,9,n,n
61173877,2532553,2493308,0.17,l,0.097,4,7,46.3248333,-122.2521667,4.16,1470044757.1099987,0.7,,,0.51,166,1,10,4,4,n,n
61194221,2551643,2494513,0.93,l,0.112,5,9,47.7715,-122.3788333,16.94,1471228570.7000008,1.34,,,3.03,240,0.5,9,6,2,n,n
61086201,2208653,2482328,0.85,l,0.056,4,6,48.5873333,-122.7006667,14.65,1443610640.949997,0.57,,,1.18,122,1,10,3,4,n,n
61037377,2168773,2478018,0.72,l,0.125,3,5,47.4673333,-122.9446667,13.59,1436110627.2199974,0.79,,,0.73,253,1,8,4,3,n,n
61249937,2704098,2605168,2.33,l,0.205,19,34,46.2883333,-122.2713333,11.46,1490904173.7399998,0.23,,,0.3,47,1,38,7,31,n,n
61300407,2760843,2664488,1.26,l,0.231,17,26,46.0846667,-122.5203333,12.58,1503992898.579998,0.35,,,0.91,115,1,29,9,15,n,n
61250612,2705273,2606433,1.34,l,0.153,10,13,48.6008333,-123.0861667,12.45,1491041470.3999977,0.47,,,1.14,82,1,20,7,11,n,n
61251802,2705253,2606403,1.83,l,0.192,8,14,47.9088333,-124.2835,29.49,1491382480.37,1.17,,,1.86,127,0.8,21,7,9,n,n
61086486,2545043,2482418,1.23,l,0.166,28,41,46.2516667,-122.0578333,10.06,1443668737.2299995,0.3,,,0.58,62,1,46,13,29,n,n
61087376,2522298,2482573,1.48,l,0.136,25,35,46.252,-122.0566667,9.97,1443899864.4400005,0.28,,,0.58,62,1,43,10,27,n,n
61300937,2761253,2665208,0.67,l,0.123,8,12,46.4675,-122.3823333,22.51,1504089645.1999989,0.77,,,1.15,276,1,15,6,4,n,n
61280537,2739588,2642358,0.79,l,0.261,6,9,47.1771667,-122.183,15.8,1499576778.5099983,0.43,,,1.39,74,1,14,7,3,n,n
61048192,2178943,2478988,0.67,l,0.071,3,5,47.4331667,-123.0908333,9.77,1438454788.95,1.33,,,1.89,300,0.8,7,5,2,n,n
61280362,2739583,2642348,1.03,l,0.175,10,16,46.2976667,-122.2186667,3.99,1499513863.75,0.33,,,0.35,110,1,19,6,9,n,n
61045682,2683538,2582948,1.17,l,0.111,21,27,46.2606667,-122.0573333,9.81,1437854436.3599997,0.31,,,0.69,63,1,39,12,26,n,n
61045737,2680093,2579373,2.24,l,0.237,12,32,44.0905,-122.8353333,7.92,1437878580.3600006,0.44,,,2.86,52,0.5,31,12,10,n,n
61045757,2680103,2579393,1.15,l,0.148,7,11,47.5198333,-122.233,62.76,1437892490.2999992,1.18,,,1.3,119,0.8,13,6,5,n,n
61280582,2740013,2642783,0.73,l,0.078,6,9,47.1701667,-122.1756667,15.48,1499602535.37,0.41,,,0.8,151,1,14,7,4,n,n
61046377,2675853,2575108,2.11,l,0.125,14,31,48.8746667,-122.2231667,14.94,1438049772.0499992,0.47,,,0.96,125,1,23,6,13,n,n
61298487,2760958,2664653,1.46,l,0.157,11,20,47.4995,-122.7078333,22.74,1503633151.1599998,0.59,,,0.48,72,1,20,7,7,n,n
61064096,2180678,2479583,1.27,l,0.218,9,18,47.7498333,-122.432,23.14,1439139012.8400002,0.45,,,1.63,101,1,19,8,5,n,n
61046387,2675863,2575128,1.68,l,0.22,12,23,48.7631667,-123.1821667,17.75,1438052489.3899999,1.06,,,0.95,76,0.8,20,6,9,n,n
61280737,2740073,2642948,1.52,l,0.136,17,30,46.1555,-123.112,23.66,1499653576.7799988,0.58,,,0.49,83,1,26,8,15,n,n
61046517,2176658,2478853,1.06,l,0.139,13,20,46.5163333,-122.4461667,18.18,1438102972.83,0.69,,,0.9,117,1,21,9,7,n,n
61049977,2658543,2558588,1.6,l,0.089,15,31,47.2931667,-122.81,24.19,1438875964.5099983,0.32,,,1.08,71,1,30,9,13,n,n
61280837,2740088,2642973,1.29,l,0.149,8,13,45.4598333,-122.7921667,24.11,1499673456.1999998,0.55,,,2.01,110,0.8,15,4,5,n,n
61264367,2716853,2619108,0.76,l,0.112,4,6,47.196,-122.1716667,4.33,1494385503.8499985,1.53,,,19.22,264,0.5,10,4,3,y,n
61281147,2740543,2643388,1.53,l,0.315,10,22,47.5761667,-122.74,15,1499771703.5499992,0.66,,,0.49,63,1,22,7,11,n,n
61111942,2366243,2486783,1.27,l,0.104,15,20,46.435,-122.3996667,19.87,1456575208.9099998,0.44,,,0.73,81,1,20,6,12,n,n
61281192,2742348,2645298,0.27,d,0.455,2,2,44.3926667,-122.3658333,2.31,1499789784.1100006,13.33,,,18.7,176,0.3,6,3,3,y,n
61112077,2365343,2486798,1.09,l,0.144,5,7,47.283,-122.3048333,4,1456626679.2599983,0.44,,,11.25,128,0.5,11,6,4,y,n
61064046,2180683,1921758,2.07,l,0.096,6,12,48.5196667,-125.13,30.34,1439130586.4300003,2.2,,,5.16,204,0.5,16,7,8,n,n
61064056,2180688,1921768,0.91,d,0.008,3,3,48.6061667,-125.0071667,32.559,1439132801.6899996,1.43,,,1.77,178,0.8,8,3,4,n,n
61281517,2742243,2645108,0.39,l,0.062,4,6,47.5921667,-122.7231667,26.38,1499913680.4399986,1.24,,,0.89,254,0.8,8,4,3,n,n
61278032,2734443,2636888,1.23,l,0.177,13,20,46.26,-122.0503333,8.72,1498684351.13,0.52,,,0.48,106,1,19,8,9,n,n
61064411,2637348,2504733,1.91,l,0.187,33,59,46.833,-122.7838333,57.69,1439204755.58,0.41,,,0.9,55,1,50,10,33,n,n
61297081,2737858,2640618,1.82,l,0.089,8,13,48.3098333,-122.0781667,8.11,1498743113.459999,0.39,,,1.35,97,1,19,7,7,n,n
61281742,2742203,2645063,2.09,l,0.074,3,4,43.1586667,-123.8583333,11.54,1499983821.7700005,2.58,,,2.97,249,0.5,6,2,3,n,n
61078502,2235443,2481118,1.69,l,0.201,13,25,47.3233333,-122.7043333,26.55,1444892201.58,0.55,,,1.04,97,1,24,8,12,n,n
61298387,2759843,2663388,1.27,l,0.15,4,9,47.414,-122.941,4.67,1503616453.369999,2.11,,,23.33,161,0.5,9,4,4,y,n
61078592,2228243,2481173,1.78,l,0.188,16,31,47.3236667,-122.7128333,26.37,1444911409.289999,0.61,,,1.08,116,1,30,11,13,n,n
61301317,2761463,2665428,1.75,l,0.208,21,34,47.6773333,-122.442,29.64,1504167968.4099998,0.44,,,0.49,54,1,39,14,13,n,n
61301372,2761453,2665408,1.62,l,0.197,21,35,45.9078333,-122.9703333,23.51,1504183987.1100006,0.93,,,1.59,161,1,31,7,19,n,n
61082347,2237548,2481733,1.41,l,0.158,8,13,47.6023333,-122.5465,22.67,1445574216.2399998,0.78,,,1.93,103,1,14,5,7,n,n
61395586,2921443,2824988,0.53,l,0.231,3,4,46.4825,-122.4045,20.25,1527970386.5900002,1.78,,,1.17,291,0.8,8,3,0,n,n
61113247,2370043,2486913,1.75,l,0.211,5,9,44.596,-122.7355,7.46,1457003026.3899994,0.86,,,24.76,138,0.5,13,5,5,y,n
61395776,2923243,2826688,2.87,l,0.191,15,31,48.8881667,-125.4085,4.83,1528036025.369999,4.16,,,93.39,184,0.5,22,9,9,y,n
61301842,2761713,2665683,1.6,l,0.102,10,16,48.4595,-123.457,24.7,1504262947.9099998,0.66,,,1.15,64,1,23,7,12,n,n
61081087,2234958,2481463,0.11,l,0.101,4,6,46.1128333,-122.1046667,7.159,1445383891.15,0.42,,,0.68,206,1,10,4,1,n,n
61127211,2361643,2487958,0.73,l,0.079,4,8,45.9298333,-122.3905,10.7,1456092643.289999,1.41,,,0.94,242,0.8,8,4,3,n,n
61112167,2364843,2486823,0.79,l,0.046,3,5,47.8093333,-122.8013333,19.03,1456692628.59,0.63,,,0.85,264,1,11,5,6,n,n
61082362,2237743,2481738,0.86,l,0.33,3,5,47.597,-122.7091667,14.62,1445575619.959999,0.89,,,1,303,1,7,4,0,n,n
61132191,2382053,2488768,0.88,l,0.291,6,9,45.9798333,-122.6106667,20.1,1457853960.709999,0.44,,,1.19,184,1,11,6,1,n,n
61302422,2763278,2667348,1.12,l,0.19,6,8,48.5425,-122.0515,-0.89,1504343698.0599995,1.81,,,3.37,180,0.5,9,3,3,n,n
61396186,2924843,2828188,0.35,d,0.071,4,4,48.5901667,-123.0035,15.01,1528139190.75,0.37,,,0.55,133,1,13,6,5,n,n
61395231,2922643,2826088,0.46,l,0.045,4,5,46.321,-122.2193333,7.48,1527902086.459999,0.61,,,0.92,163,1,12,6,4,n,n
61112267,2364643,2486833,1.17,l,0.154,11,15,46.4816667,-122.4228333,19.87,1456725440.7599983,0.4,,,0.78,81,1,31,15,13,n,n
61332771,2770248,2674598,1.35,l,0.167,18,29,47.6063333,-122.3133333,8.75,1506157234.6599998,0.62,,,0.52,50,1,30,8,12,n,n
61426646,3023543,2926888,0.69,l,0.203,3,6,47.5906667,-122.5386667,19.65,1536395842.0099983,1.46,,,2.58,304,0.5,9,4,2,n,n
61426651,3023548,2926898,1.02,l,0.088,4,8,47.6201667,-122.5611667,22.79,1536398241.1100006,1,,,1.58,209,0.8,12,5,7,n,n
61132401,2380843,2488798,1.7,l,0.224,8,20,47.5355,-122.9913333,8.41,1457997651.5299988,0.43,,,0.69,86,1,15,5,9,n,n
61335361,2773448,2677798,1.94,l,0.124,23,41,47.824,-122.7336667,24.16,1506668621.2299995,0.34,,,0.69,38,1,32,8,19,n,n
61119697,2393548,2487203,1.07,l,0.065,7,10,46.4396667,-122.442,17.94,1458809443.539999,0.52,,,0.85,108,1,20,8,10,n,n
61120107,2398043,2487253,0.76,l,0.1,4,6,47.8196667,-122.5123333,9.78,1458984858.7799988,0.7,,,8.76,188,0.5,11,4,2,y,n
61103666,2261743,2484093,2.86,l,0.283,11,24,47.9961667,-124.634,37.85,1447189238,1.64,,,1.38,200,0.8,25,8,15,n,n
61121802,2400148,2487323,0.63,l,0.081,9,10,46.4443333,-122.4491667,17.67,1459498562,0.4,,,0.66,92,1,27,8,13,n,n
61336471,2774643,2679088,3.25,l,0.16,66,147,47.8878333,-122.8935,54.22,1506922246.709999,0.34,,,0.47,25,1,83,22,70,n,n
61127977,2428348,2488218,1.49,l,0.197,6,10,48.5841667,-123.0251667,14.21,1461018832.0999985,0.32,,,1.21,113,1,8,4,3,n,n
61128912,2432758,2488348,1.12,l,0.132,10,13,47.2763333,-122.1116667,22.43,1461204757.0299997,0.36,,,0.89,95,1,20,9,7,n,n
60123708,2408443,2170588,0.3,d,0.298,5,5,46.0028333,-122.3873333,16.44,1459855960.5199995,0.62,,,0.62,167,1,13,4,5,n,n
61036752,2165723,2477918,1.55,l,0.104,12,21,48.488,-122.7478333,27.28,1435896897.4099998,0.56,,,1.69,86,1,28,13,9,n,n
61036772,2165693,1906333,0.87,d,0.079,4,4,48.4175,-122.7715,4.72,1435902037.8999996,1.7,,,35.54,162,0.5,8,3,2,y,n
61148721,2442143,2491333,1.29,l,0.084,8,15,48.2755,-122.8936667,15.7,1462161806.42,0.53,,,1.62,86,1,19,7,7,n,n
61433042,3078943,2979388,0.56,l,0.166,10,15,46.2943333,-122.4728333,14.4,1540435615.8499985,0.54,,,0.75,290,1,17,7,5,n,n
61149101,2443853,2491348,0.83,l,0.119,3,6,47.7948333,-122.8645,18.19,1462239796.4300003,0.88,,,1.34,224,1,11,6,3,n,n
61249637,2703263,2604413,1.93,l,0.131,6,13,42.1023333,-122.8245,3.92,1490848634.5200005,0.59,,,2.87,106,0.5,17,5,7,n,n
61149121,2444043,2491358,1.13,l,0.13,13,21,47.4876667,-122.274,13.25,1462249285.579998,0.47,,,0.93,95,1,25,16,3,n,n
61037262,2689128,2589543,0.42,l,0.063,4,6,47.5826667,-122.664,21.72,1436070508.4299998,0.92,,,0.91,304,1,9,4,2,n,n
61266627,2719498,2621673,0.34,d,0.05,3,3,47.5473333,-122.5726667,22.35,1494872980.9299994,1.6,,,1.36,308,0.8,6,3,1,n,n
61149176,2444148,2491363,0.87,l,0.17,7,11,47.1783333,-122.1995,15.85,1462267728.619999,0.36,,,0.51,78,1,19,8,7,n,n
61267202,2720543,2622688,1.11,l,0.146,10,17,46.9921667,-122.0671667,13.04,1495044840.6499977,0.32,,,0.89,125,1,18,5,9,n,n
61149341,2444648,2491383,1.5,l,0.176,19,30,46.3255,-122.29,12.21,1462309235.5,0.33,,,0.48,64,1,41,12,26,n,n
61294761,2731548,2633898,0.9,l,0.178,8,12,47.2708333,-122.8826667,18.75,1498040296.4799995,0.37,,,1.1,81,1,21,7,8,n,n
61149456,2443448,2491393,1.46,l,0.204,11,22,47.3745,-123.3343333,1.38,1462333196.3199997,0.34,,,0.9,71,1,24,9,13,n,n
61276267,2731858,2634298,1.16,l,0.125,8,12,47.753,-122.1391667,22.62,1498092436,0.57,,,1.55,101,1,13,5,6,n,n
61267432,2720848,2622998,0.89,l,0.207,4,9,47.593,-122.6068333,26.97,1495103513.7699986,1.09,,,1.27,76,0.8,16,6,7,n,n
61342371,2780468,2685238,0.93,l,0.231,6,10,47.1425,-122.0476667,12.4,1508103776.25,2.79,,,1.65,233,0.8,14,6,5,n,n
61286791,2723453,2625608,0.81,l,0.172,2,5,47.5146667,-122.7283333,17.7,1495738076,2.43,,,0.79,286,0.8,9,5,3,n,n
61272022,2726043,2628088,1.25,l,0.13,6,14,47.582,-122.6168333,26.42,1496304896.0100002,0.78,,,1.17,99,1,19,5,8,n,n
